"";"aniyr";"study_areas_id";"sex";"animals_id";"acquisition_time";"forest_density";"corine_land_cover_2012_vector_code";"timex";"datex";"yearx";"mid_or_noon";"doyx";"min";"max";"diff_doy";"prop";"count";"cnt_night";"prop_night";"cnt_day";"prop_day";"TCD_forest_patch_size";"CLC_forest_patch_size";"TCD_open_patch_size";"CLC_open_patch_size";"x";"y";"optional"
"55458";"1973_2011";2;"f";1973;"2011-06-18 01:00:56+00";0;312;"01:00:56";2011-06-18;2011;"midnight";169;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572444,91044765;2873732,43376004;TRUE
"55459";"1973_2011";2;"f";1973;"2011-06-18 11:00:43+00";0;312;"11:00:43";2011-06-18;2011;"noon";169;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572442,92756993;2873727,17636532;TRUE
"55460";"1973_2011";2;"f";1973;"2011-06-19 12:01:23+00";54;312;"12:01:23";2011-06-19;2011;"noon";170;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572471,73250668;2873620,24493158;TRUE
"55461";"1973_2011";2;"f";1973;"2011-06-20 13:00:53+00";57;312;"13:00:53";2011-06-20;2011;"noon";171;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572447,32441209;2873654,39318246;TRUE
"55462";"1973_2011";2;"f";1973;"2011-06-20 23:01:37+00";69;312;"23:01:37";2011-06-21;2011;"midnight";171;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572226,64146353;2873640,86905311;TRUE
"55463";"1973_2011";2;"f";1973;"2011-06-22 00:00:54+00";0;312;"00:00:54";2011-06-22;2011;"midnight";173;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572492,5849053;2873702,59855709;TRUE
"55464";"1973_2011";2;"f";1973;"2011-06-22 11:01:30+00";84;312;"11:01:30";2011-06-22;2011;"noon";173;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572313,72233853;2873852,99313285;TRUE
"55465";"1973_2011";2;"f";1973;"2011-06-22 23:00:21+00";0;312;"23:00:21";2011-06-23;2011;"midnight";173;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572396,10129497;2873776,19742232;TRUE
"55466";"1973_2011";2;"f";1973;"2011-06-23 11:00:55+00";0;312;"11:00:55";2011-06-23;2011;"noon";174;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572517,05839264;2873756,4357202;TRUE
"55467";"1973_2011";2;"f";1973;"2011-06-24 12:01:47+00";58;312;"12:01:47";2011-06-24;2011;"noon";175;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572422,41775403;2873642,28985403;TRUE
"55468";"1973_2011";2;"f";1973;"2011-06-25 13:00:53+00";44;312;"13:00:53";2011-06-25;2011;"noon";176;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572665,94742409;2873657,1218831;TRUE
"55469";"1973_2011";2;"f";1973;"2011-06-25 23:00:54+00";0;231;"23:00:54";2011-06-26;2011;"midnight";176;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;NA;322000;338400;4572557,90483814;2873889,76886049;TRUE
"55470";"1973_2011";2;"f";1973;"2011-06-27 00:00:53+00";0;312;"00:00:53";2011-06-27;2011;"midnight";178;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572638,27439744;2873708,89375292;TRUE
"55471";"1973_2011";2;"f";1973;"2011-06-28 01:01:24+00";0;231;"01:01:24";2011-06-28;2011;"midnight";179;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;NA;322000;338400;4572539,9572282;2873885,63678272;TRUE
"55472";"1973_2011";2;"f";1973;"2011-06-28 11:01:42+00";59;231;"11:01:42";2011-06-28;2011;"noon";179;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;NA;NA;338400;4572347,93194104;2873911,17921612;TRUE
"55473";"1973_2011";2;"f";1973;"2011-06-29 12:01:38+00";0;312;"12:01:38";2011-06-29;2011;"noon";180;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572627,84744596;2873724,48090988;TRUE
"55474";"1973_2011";2;"f";1973;"2011-06-30 00:00:42+00";0;231;"00:00:42";2011-06-30;2011;"midnight";181;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;NA;322000;338400;4572568,60829824;2873868,28373248;TRUE
"55475";"1973_2011";2;"f";1973;"2011-06-30 13:01:24+00";53;312;"13:01:24";2011-06-30;2011;"noon";181;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572506,16957195;2873717,92546316;TRUE
"55476";"1973_2011";2;"f";1973;"2011-06-30 23:00:53+00";0;312;"23:00:53";2011-07-01;2011;"midnight";181;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572633,31171563;2873682,48123237;TRUE
"55477";"1973_2011";2;"f";1973;"2011-07-02 00:00:53+00";58;312;"00:00:53";2011-07-02;2011;"midnight";183;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572489,92547735;2873662,85808686;TRUE
"55478";"1973_2011";2;"f";1973;"2011-07-03 01:00:47+00";49;312;"01:00:47";2011-07-03;2011;"midnight";184;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572545,36525463;2873708,74466987;TRUE
"55479";"1973_2011";2;"f";1973;"2011-07-03 11:00:48+00";0;312;"11:00:48";2011-07-03;2011;"noon";184;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572400,60478768;2873750,37116686;TRUE
"55480";"1973_2011";2;"f";1973;"2011-07-04 12:02:06+00";83;312;"12:02:06";2011-07-04;2011;"noon";185;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572444,41463193;2873549,46712991;TRUE
"55481";"1973_2011";2;"f";1973;"2011-07-05 13:00:55+00";80;312;"13:00:55";2011-07-05;2011;"noon";186;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572280,86148212;2873709,6598824;TRUE
"55482";"1973_2011";2;"f";1973;"2011-07-05 23:00:54+00";0;312;"23:00:54";2011-07-06;2011;"midnight";186;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572502,20371384;2873741,12746799;TRUE
"55483";"1973_2011";2;"f";1973;"2011-07-06 13:01:24+00";66;312;"13:01:24";2011-07-06;2011;"noon";187;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572368,36322687;2873680,88919349;TRUE
"55484";"1973_2011";2;"f";1973;"2011-07-06 23:00:18+00";60;312;"23:00:18";2011-07-07;2011;"midnight";187;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572441,55819091;2873780,91028925;TRUE
"55485";"1973_2011";2;"f";1973;"2011-07-09 12:00:54+00";79;231;"12:00:54";2011-07-09;2011;"noon";190;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;NA;NA;338400;4572713,57753939;2873867,13410651;TRUE
"55486";"1973_2011";2;"f";1973;"2011-07-10 13:00:44+00";74;231;"13:00:44";2011-07-10;2011;"noon";191;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;NA;NA;338400;4572480,45714562;2873952,555133;TRUE
"55487";"1973_2011";2;"f";1973;"2011-07-10 23:00:43+00";0;312;"23:00:43";2011-07-11;2011;"midnight";191;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572386,4450946;2873839,97510392;TRUE
"55488";"1973_2011";2;"f";1973;"2011-07-12 00:00:43+00";0;312;"00:00:43";2011-07-12;2011;"midnight";193;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572343,90677441;2873795,1478031;TRUE
"55489";"1973_2011";2;"f";1973;"2011-07-13 01:00:47+00";0;312;"01:00:47";2011-07-13;2011;"midnight";194;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572499,49535125;2873725,41727507;TRUE
"55490";"1973_2011";2;"f";1973;"2011-07-13 11:00:53+00";78;312;"11:00:53";2011-07-13;2011;"noon";194;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572340,27559058;2873629,35553043;TRUE
"55491";"1973_2011";2;"f";1973;"2011-07-14 01:00:29+00";64;231;"01:00:29";2011-07-14;2011;"midnight";195;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;NA;NA;338400;4572497,84647976;2873937,1143258;TRUE
"55492";"1973_2011";2;"f";1973;"2011-07-14 12:00:52+00";45;312;"12:00:52";2011-07-14;2011;"noon";195;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572447,48213615;2873663,30560639;TRUE
"55493";"1973_2011";2;"f";1973;"2011-07-15 13:00:55+00";67;312;"13:00:55";2011-07-15;2011;"noon";196;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572552,69459767;2873647,91977924;TRUE
"55494";"1973_2011";2;"f";1973;"2011-07-15 23:01:18+00";0;312;"23:01:18";2011-07-16;2011;"midnight";196;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572395,28896134;2873786,91242554;TRUE
"55495";"1973_2011";2;"f";1973;"2011-07-17 00:00:50+00";0;312;"00:00:50";2011-07-17;2011;"midnight";198;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572364,39333086;2873770,68983734;TRUE
"55496";"1973_2011";2;"f";1973;"2011-07-18 01:00:53+00";0;312;"01:00:53";2011-07-18;2011;"midnight";199;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572383,4731188;2873720,17470128;TRUE
"55497";"1973_2011";2;"f";1973;"2011-07-18 11:01:23+00";66;312;"11:01:23";2011-07-18;2011;"noon";199;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572366,76240303;2873688,62877116;TRUE
"55498";"1973_2011";2;"f";1973;"2011-07-20 13:00:47+00";61;312;"13:00:47";2011-07-20;2011;"noon";201;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572533,93897273;2873676,37605604;TRUE
"55499";"1973_2011";2;"f";1973;"2011-07-22 00:00:50+00";0;312;"00:00:50";2011-07-22;2011;"midnight";203;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572409,92983296;2873770,93134668;TRUE
"55500";"1973_2011";2;"f";1973;"2011-07-23 01:00:44+00";0;312;"01:00:44";2011-07-23;2011;"midnight";204;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572392,19858405;2873783,57366815;TRUE
"55501";"1973_2011";2;"f";1973;"2011-07-23 11:00:55+00";75;312;"11:00:55";2011-07-23;2011;"noon";204;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572394,16685749;2873610,71789547;TRUE
"55502";"1973_2011";2;"f";1973;"2011-07-24 12:01:51+00";64;312;"12:01:51";2011-07-24;2011;"noon";205;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572459,1500026;2873626,49286946;TRUE
"55503";"1973_2011";2;"f";1973;"2011-07-25 13:01:50+00";58;313;"13:01:50";2011-07-25;2011;"noon";206;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572349,40230341;2873404,783512;TRUE
"55504";"1973_2011";2;"f";1973;"2011-07-25 23:00:55+00";0;312;"23:00:55";2011-07-26;2011;"midnight";206;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572401,01482451;2873797,76525476;TRUE
"55505";"1973_2011";2;"f";1973;"2011-07-27 00:00:54+00";0;312;"00:00:54";2011-07-27;2011;"midnight";208;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572377,41963101;2873787,48198661;TRUE
"55506";"1973_2011";2;"f";1973;"2011-07-27 11:01:24+00";76;312;"11:01:24";2011-07-27;2011;"noon";208;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572219,54880423;2873640,01547887;TRUE
"55507";"1973_2011";2;"f";1973;"2011-07-28 00:01:00+00";69;312;"00:01:00";2011-07-28;2011;"midnight";209;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572200,18190575;2873703,11838351;TRUE
"55508";"1973_2011";2;"f";1973;"2011-07-28 11:02:16+00";75;312;"11:02:16";2011-07-28;2011;"noon";209;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572311,46871515;2873623,28224124;TRUE
"55509";"1973_2011";2;"f";1973;"2011-07-29 12:01:18+00";58;312;"12:01:18";2011-07-29;2011;"noon";210;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572427,14123958;2873648,58777714;TRUE
"55510";"1973_2011";2;"f";1973;"2011-07-30 13:00:54+00";0;312;"13:00:54";2011-07-30;2011;"noon";211;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572431,0262572;2873710,49216604;TRUE
"55511";"1973_2011";2;"f";1973;"2011-07-30 23:00:47+00";0;312;"23:00:47";2011-07-31;2011;"midnight";211;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572418,96585131;2873715,59573768;TRUE
"55512";"1973_2011";2;"f";1973;"2011-08-01 00:00:54+00";0;312;"00:00:54";2011-08-01;2011;"midnight";213;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572405,954523;2873749,06217498;TRUE
"55513";"1973_2011";2;"f";1973;"2011-08-02 01:00:26+00";0;312;"01:00:26";2011-08-02;2011;"midnight";214;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572482,09253109;2873735,68139563;TRUE
"55514";"1973_2011";2;"f";1973;"2011-08-02 11:00:55+00";74;312;"11:00:55";2011-08-02;2011;"noon";214;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572323,50921573;2873724,32580962;TRUE
"55515";"1973_2011";2;"f";1973;"2011-08-03 11:00:48+00";83;312;"11:00:48";2011-08-03;2011;"noon";215;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572310,33568699;2873674,92330234;TRUE
"55516";"1973_2011";2;"f";1973;"2011-08-03 23:00:23+00";0;231;"23:00:23";2011-08-04;2011;"midnight";215;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;NA;322000;338400;4572302,0580777;2873969,91851786;TRUE
"55517";"1973_2011";2;"f";1973;"2011-08-04 13:01:23+00";72;312;"13:01:23";2011-08-04;2011;"noon";216;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572296,61615462;2873640,84549765;TRUE
"55518";"1973_2011";2;"f";1973;"2011-08-04 23:00:53+00";0;312;"23:00:53";2011-08-05;2011;"midnight";216;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572359,08714008;2873758,99950187;TRUE
"55519";"1973_2011";2;"f";1973;"2011-08-06 00:00:44+00";71;313;"00:00:44";2011-08-06;2011;"midnight";218;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572189,99370048;2873879,37572176;TRUE
"55520";"1973_2011";2;"f";1973;"2011-08-07 01:00:48+00";0;312;"01:00:48";2011-08-07;2011;"midnight";219;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572457,79270867;2873744,98948263;TRUE
"55521";"1973_2011";2;"f";1973;"2011-08-07 11:01:23+00";34;312;"11:01:23";2011-08-07;2011;"noon";219;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572514,82119511;2873664,11929988;TRUE
"55522";"1973_2011";2;"f";1973;"2011-08-08 12:00:50+00";70;312;"12:00:50";2011-08-08;2011;"noon";220;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572505,05219975;2873641,5568535;TRUE
"55523";"1973_2011";2;"f";1973;"2011-08-09 23:00:26+00";0;312;"23:00:26";2011-08-10;2011;"midnight";221;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572498,26802088;2873729,95728354;TRUE
"55524";"1973_2011";2;"f";1973;"2011-08-10 11:00:47+00";68;312;"11:00:47";2011-08-10;2011;"noon";222;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572555,40827453;2873677,15483774;TRUE
"55525";"1973_2011";2;"f";1973;"2011-08-10 23:00:54+00";0;231;"23:00:54";2011-08-11;2011;"midnight";222;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;NA;322000;338400;4572155,21422454;2873959,33723331;TRUE
"55526";"1973_2011";2;"f";1973;"2011-08-12 01:00:55+00";0;231;"01:00:55";2011-08-12;2011;"midnight";224;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;NA;322000;338400;4572213,13412287;2873898,65336384;TRUE
"55527";"1973_2011";2;"f";1973;"2011-08-12 11:01:54+00";58;313;"11:01:54";2011-08-12;2011;"noon";224;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572383,14441522;2873373,9974206;TRUE
"55528";"1973_2011";2;"f";1973;"2011-08-13 12:01:54+00";69;312;"12:01:54";2011-08-13;2011;"noon";225;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572509,91095259;2873636,38474721;TRUE
"55529";"1973_2011";2;"f";1973;"2011-08-14 13:01:12+00";76;312;"13:01:12";2011-08-14;2011;"noon";226;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572453,36988987;2873592,41749402;TRUE
"55530";"1973_2011";2;"f";1973;"2011-08-16 00:00:49+00";0;231;"00:00:49";2011-08-16;2011;"midnight";228;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;NA;322000;338400;4572594,02155841;2874172,69896531;TRUE
"55531";"1973_2011";2;"f";1973;"2011-08-17 01:01:23+00";66;313;"01:01:23";2011-08-17;2011;"midnight";229;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572047,23349308;2873881,51045004;TRUE
"55532";"1973_2011";2;"f";1973;"2011-08-17 11:00:54+00";65;313;"11:00:54";2011-08-17;2011;"noon";229;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572091,33612845;2873875,52695815;TRUE
"55533";"1973_2011";2;"f";1973;"2011-08-18 12:02:11+00";80;312;"12:02:11";2011-08-18;2011;"noon";230;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572318,44819215;2873713,04767658;TRUE
"55534";"1973_2011";2;"f";1973;"2011-08-19 13:01:21+00";76;312;"13:01:21";2011-08-19;2011;"noon";231;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572275,98006553;2873681,27019346;TRUE
"55535";"1973_2011";2;"f";1973;"2011-08-19 23:00:43+00";0;231;"23:00:43";2011-08-20;2011;"midnight";231;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;NA;322000;338400;4572584,19935778;2874218,88115925;TRUE
"55536";"1973_2011";2;"f";1973;"2011-08-21 00:00:54+00";35;313;"00:00:54";2011-08-21;2011;"midnight";233;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4571956,35727006;2874013,66126419;TRUE
"55537";"1973_2011";2;"f";1973;"2011-08-23 12:00:43+00";63;313;"12:00:43";2011-08-23;2011;"noon";235;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4571873,69325038;2873991,84898183;TRUE
"55538";"1973_2011";2;"f";1973;"2011-08-24 11:00:54+00";68;313;"11:00:54";2011-08-24;2011;"noon";236;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4571877,56116666;2874018,36556327;TRUE
"55539";"1973_2011";2;"f";1973;"2011-08-24 23:00:41+00";0;231;"23:00:41";2011-08-25;2011;"midnight";236;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;NA;322000;338400;4572615,49278232;2874150,29152016;TRUE
"55540";"1973_2011";2;"f";1973;"2011-08-26 00:00:42+00";0;312;"00:00:42";2011-08-26;2011;"midnight";238;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572408,91048632;2873759,51872899;TRUE
"55541";"1973_2011";2;"f";1973;"2011-08-27 01:00:47+00";66;313;"01:00:47";2011-08-27;2011;"midnight";239;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572059,26389124;2873885,40991234;TRUE
"55542";"1973_2011";2;"f";1973;"2011-08-27 11:00:43+00";60;312;"11:00:43";2011-08-27;2011;"noon";239;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572535,01571775;2873537,5627534;TRUE
"55543";"1973_2011";2;"f";1973;"2011-08-28 12:01:42+00";53;312;"12:01:42";2011-08-28;2011;"noon";240;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572497,10472671;2873646,88546784;TRUE
"55544";"1973_2011";2;"f";1973;"2011-08-29 13:01:47+00";69;312;"13:01:47";2011-08-29;2011;"noon";241;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572230,49435861;2873650,00924652;TRUE
"55545";"1973_2011";2;"f";1973;"2011-08-29 23:00:53+00";0;231;"23:00:53";2011-08-30;2011;"midnight";241;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;NA;322000;338400;4572608,16612651;2873990,43707024;TRUE
"55546";"1973_2011";2;"f";1973;"2011-08-31 00:00:55+00";0;231;"00:00:55";2011-08-31;2011;"midnight";243;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;NA;322000;338400;4572588,11963874;2873844,79402892;TRUE
"55547";"1973_2011";2;"f";1973;"2011-08-31 11:00:42+00";0;312;"11:00:42";2011-08-31;2011;"noon";243;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572520,84331431;2873720,98079985;TRUE
"55548";"1973_2011";2;"f";1973;"2011-08-31 23:00:26+00";0;312;"23:00:26";2011-09-01;2011;"midnight";243;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572579,11329582;2873707,66966366;TRUE
"55549";"1973_2011";2;"f";1973;"2011-09-01 11:01:24+00";56;312;"11:01:24";2011-09-01;2011;"noon";244;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572408,48786886;2873689,91704426;TRUE
"55550";"1973_2011";2;"f";1973;"2011-09-02 12:01:24+00";0;312;"12:01:24";2011-09-02;2011;"noon";245;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572348,43637259;2873741,11593994;TRUE
"55551";"1973_2011";2;"f";1973;"2011-09-03 13:00:53+00";0;312;"13:00:53";2011-09-03;2011;"noon";246;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572358,13809169;2873752,3098614;TRUE
"55552";"1973_2011";2;"f";1973;"2011-09-03 23:00:42+00";0;312;"23:00:42";2011-09-04;2011;"midnight";246;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572386,91568595;2873805,42310434;TRUE
"55553";"1973_2011";2;"f";1973;"2011-09-05 00:01:23+00";67;231;"00:01:23";2011-09-05;2011;"midnight";248;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;1600;NA;NA;338400;4572572,38495118;2873916,94812596;TRUE
"55554";"1973_2011";2;"f";1973;"2011-09-06 01:01:51+00";0;312;"01:01:51";2011-09-06;2011;"midnight";249;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572455,83476783;2873712,37240762;TRUE
"55555";"1973_2011";2;"f";1973;"2011-09-06 11:00:44+00";53;312;"11:00:44";2011-09-06;2011;"noon";249;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572516,79170127;2873714,11302653;TRUE
"55556";"1973_2011";2;"f";1973;"2011-09-07 13:00:36+00";47;312;"13:00:36";2011-09-07;2011;"noon";250;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572478,75705346;2873690,34373184;TRUE
"55557";"1973_2011";2;"f";1973;"2011-09-08 01:00:41+00";67;231;"01:00:41";2011-09-08;2011;"midnight";251;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;1600;NA;NA;338400;4572563,56905454;2873919,45327715;TRUE
"55558";"1973_2011";2;"f";1973;"2011-09-08 13:01:17+00";48;312;"13:01:17";2011-09-08;2011;"noon";251;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;195154800;NA;NA;4572520,52609304;2873712,3503414;TRUE
"55559";"1973_2011";2;"f";1973;"2011-09-08 23:01:23+00";0;312;"23:01:23";2011-09-09;2011;"midnight";251;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;NA;195154800;50400;NA;4572506,39926873;2873735,534835;TRUE
"55560";"1973_2011";2;"f";1973;"2011-09-10 00:00:40+00";79;231;"00:00:40";2011-09-10;2011;"midnight";253;121;304;183;0,592391304347826;218;108;0,58695652173913;110;0,597826086956522;211987200;NA;NA;338400;4572601,09997974;2873858,4010544;TRUE
